,Unnamed: 0,Game ID,Report,Player Name
0,3531,545,"The Sacramento Kings (32 - 48) defeated the Oklahoma City Thunder (54 - 26) 114 - 112 on Saturday. Although their postseason hopes have long been crushed, the Kings took on the third - seeded Thunder as if they had something to play for. Kings coach George Karl opted to give Rajon Rondo another night off to rest, bringing Darren Collison into the starting lineup. The veteran guard responded well to the starting opportunity, tallying the team's highest point total. The high - scoring, back - and - forth affair came down to the final seconds, as Rudy Gay was able to sink two free throws after a Serge Ibaka foul with less than a second remaining. On the Thunder's last - gasp possession, Russell Westbrook, who committed a game - high eight turnovers, missed a desperation 52 - foot three - point heave that would have sent the game into overtime. Oklahoma City was led by Kevin Durant's 31 points, which he supplemented with eight assists and six rebounds. Westbrook was next with 24 points, 10 assists, five rebounds and a steal. Ibaka managed 14 points, eight rebounds and two steals. Enes Kanter paced the bench with 11 points, six rebounds and a steal. The Thunder remains atop the Western Conference's Northwest Division, and are in the third seed in the conference as well. They're home against the Los Angeles Lakers on Monday night. Sacramento was paced by Collison's 27 points, eight assists, five rebounds and a steal. Gay was next with 24 points, eight rebounds, three assists, four steals and two blocks. DeMarcus Cousins had a quiet night by his standards, supplying 15 points, seven rebounds, three assists, two steals and a block. Seth Curry paced the bench with 20 points, three assists and two rebounds. The Kings are currently in third place in the Western Conference's Pacific Division. They head to Phoenix to take on the Suns on Monday night.
",DeMarcus Cousins
1,3203,497,"The Oklahoma City Thunder (9 - 6) showed the up and coming Utah Jazz (6 - 7) who is boss, with a definitive 111 - 89 victory on Monday night. The Thunder had control most of the way as they held the lead from the beginning of the second quater until the final whistle. They scored 40 points in the second quarter to establish a sustainable cushion and lead to a solid win. Kevin Durant was back in the line up for the Thunder after sitting out a few games with a hamstring injury. He looked great in his return as he finished with 27 points on 10 - 13 shooting, including 3 - 6 from deep and 4 - 4 free throw shooting. Durant also added six rebounds and four steals in 30 minutes. Russell Westbrook dropped 20 points, including 10 - 10 from the free throw line, along with nine assists and seven rebounds in 27 minutes. Anthony Morrow was efficient off the bench, shooting 6 - 8 from the field, 3 - 4 from deep and fininshing with 15 points. Dion Waiters chipped in 12 points, six assists, four steals and three rebounds in 28 minutes off the bench. As a team the Jazz shot a poor 38 percent from the field and only managed 15 assists. Utah only had three players score double digits and no one score over 20 points. Gordon Hayward was the high point man with 19 points, four assists, three rebounds and two steals. Derrick Favours finished with 11 points, seven rebounds, two steals and two blocks in 29 minutes. Rudy Gobert was quiet with 10 points and five rebounds in 25 minutes. Next up for Utah will be a visit to Los Angeles on Wednesday, where they will look to take advantage of the troubled Clippers. The Thunder will be at home Wednesday to host Brooklyn.
",Anthony Morrow
2,2235,345,"Joffrey Lauvergne posted 17 points and seven rebounds in his spot start for Robin Lopez (suspension), while Nikola Mirotic tallied a game - high 28 points. Chicago blew open a close game by outscoring the Pistons by a 58 - 42 margin over the third and fourth quarters. Jimmy Butler was next behind Mirotic and Lauvergne with a 16 - point, 12 - assist double - double. Paul Zipser turned in 15 points, while Rajon Rondo supplied only five points but added nine assists. Bobby Portis led the bench with 12 points. The Pistons were led by matching 14 - point efforts from Tobias Harris and Maurice Morris. Ish Smith ran with the starters in place of Reggie Jackson and delivered nine points. Andre Drummond generated a modest eight points but also brought down 17 rebounds. Jon Leuer led the bench with 13 points while Stanley Johnson added 12.
",Paul Zipser
3,3543,548,"The Boston Celtics (11 - 8) defeated the Sacramento Kings (7 - 13) 114 - 97 on Thursday in Mexico City. Boston outscored Sacramento 32 - 17 in the first quarter and the game was never competitive after that. The frustration clearly boiled over for this Kings team, as Rajon Rondo was ejected in the third quarter. The Celtics came into this game as one of the best assisting teams in the NBA and that proved to be the difference, as they outassisted the Kings 34 - 21. Boston also shot 48 percent from the field, while Sacramento shot just 38 percent. Boston came into this game as the more well - rounded team with less talent and the teamwork prevailed yet again. While DeMarcus Cousins, Rajon Rondo and Rudy Gay were likely the three best players on the floor, the Celtics are simply a better team. In fact, four players on the Celtics scored at least 20 points and this was an all - around great team effort. It was a revenge game for Isaiah Thomas and he was fantastic, tallying 21 points, nine assists, six rebounds and four steals in the win. Kelly Olynyk also had a nice game off the bench, as he collected 21 points, four rebounds and four assists in the victory. Boston will have a great test in their next game when they take on the San Antonio Spurs on Saturday. The Kings had a rough night in Mexico City and they'll be happy to get out of there. Rondo was ejected in the third quarter for two technical fouls and it was a bit of a surprise he was the only one with all the frustration the Kings showed. DeMarcus Cousins had a lackluster game, as he tallied just 16 points, seven rebounds and four assists while battling foul trouble. The best player for Sacramento on this night was Rudy Gay, who contributed 18 points and seven rebounds in the loss. The Kings will look to bounce - back when they take on the Houston Rockets on Saturday in what should be a high - scoring bonanza.
",Kelly Olynyk
4,3544,548,"The Boston Celtics (11 - 8) defeated the Sacramento Kings (7 - 13) 114 - 97 on Thursday in Mexico City. Boston outscored Sacramento 32 - 17 in the first quarter and the game was never competitive after that. The frustration clearly boiled over for this Kings team, as Rajon Rondo was ejected in the third quarter. The Celtics came into this game as one of the best assisting teams in the NBA and that proved to be the difference, as they outassisted the Kings 34 - 21. Boston also shot 48 percent from the field, while Sacramento shot just 38 percent. Boston came into this game as the more well - rounded team with less talent and the teamwork prevailed yet again. While DeMarcus Cousins, Rajon Rondo and Rudy Gay were likely the three best players on the floor, the Celtics are simply a better team. In fact, four players on the Celtics scored at least 20 points and this was an all - around great team effort. It was a revenge game for Isaiah Thomas and he was fantastic, tallying 21 points, nine assists, six rebounds and four steals in the win. Kelly Olynyk also had a nice game off the bench, as he collected 21 points, four rebounds and four assists in the victory. Boston will have a great test in their next game when they take on the San Antonio Spurs on Saturday. The Kings had a rough night in Mexico City and they'll be happy to get out of there. Rondo was ejected in the third quarter for two technical fouls and it was a bit of a surprise he was the only one with all the frustration the Kings showed. DeMarcus Cousins had a lackluster game, as he tallied just 16 points, seven rebounds and four assists while battling foul trouble. The best player for Sacramento on this night was Rudy Gay, who contributed 18 points and seven rebounds in the loss. The Kings will look to bounce - back when they take on the Houston Rockets on Saturday in what should be a high - scoring bonanza.
",Rudy Gay
5,1741,270,"The Washington Wizards defeated the Indiana Pacers, 111 - 105, at Verizon Center on Wednesday. The Wizards (15 - 16) entered the fourth quarter with a seemingly comfortable 85 - 74 lead, and extend that edge to 87 - 74 early in the fourth after a Marcus Thornton layup in the opening minute. However, the Pacers (15 - 18) refused to go quietly, as they battled back throughout the quarter to eventually close the deficit to 100 - 98 with 1:54 remaining after a pair of Paul George free throws. That's as close as it would get, though, as Otto Porter drained a clutch three - pointer with 1:39 left, and John Wall, who led all scorers with 36 points, tallied the final six for Washington on a layup and two sets of free throws. The Pacers were led by George, who nearly matched Wall point for point with 34 points (10 - 20 FG, 6 - 10 3Pt), four assists, three rebounds and a steal. Jeff Teague bounced back from one of his poorer shooting nights of the season with a 19 - point, 11 - assist double - double that also included a pair of rebounds and a steal. Myles Turner compiled 15 points and eight rebounds, along with a trio of blocks. Thaddeus Young filled out the stat sheet with 11 points, six rebounds, three assists and a game - high six steals. C.J. Miles provided his typically solid contribution off the bench with 15 points, three rebounds and an assist. Wall added 11 rebounds, nine assists and a pair of steals for a spectacular stat line overall. Porter scored 22 points overall, which he supplemented with a rebound. Marcin Gortat stepped up with a 13 - point, 16 - rebound double - double that also included four assists and a steal. Bradley Beal compiled 12 points, two assists, a rebound and a pair of steals, but he was limited to just 18 minutes due to a sprained right ankle suffered in the contest. Markieff Morris supplied 10 points, seven boards, an assist and a steal. The Pacers return home for a Friday date with the Chicago Bulls, while the Wizards host the Brooklyn Nets on Friday evening as well.
",Myles Turner
6,3212,499,"A home - and - home set is almost always split with the home teams winning both games and that was just the case here. Both games were tight too, with both matchups being decided by five points or less. The game scripts were different though, as there were only six combined lead changes and ties on Saturday, after having 39 on Friday. Jeremy Lamb was the surprise star for the Hornets, as he made his first start of the year in the absence of Nicolas Batum. Lamb finished the game with a season - high 18 points and a career - high 17 rebounds. Kemba Walker led the team in scoring though, providing 28 points, three assists and three steals. After Carmelo Anthony dropped a season - high 35 points on Friday, Anthony went just 7 - of - 25 from the field here en route to 18 points. Derrick Rose also scored 18 points, adding eight rebounds and eight assists in one of his best games of the season.
",Kemba Walker
7,1743,270,"The Washington Wizards defeated the Indiana Pacers, 111 - 105, at Verizon Center on Wednesday. The Wizards (15 - 16) entered the fourth quarter with a seemingly comfortable 85 - 74 lead, and extend that edge to 87 - 74 early in the fourth after a Marcus Thornton layup in the opening minute. However, the Pacers (15 - 18) refused to go quietly, as they battled back throughout the quarter to eventually close the deficit to 100 - 98 with 1:54 remaining after a pair of Paul George free throws. That's as close as it would get, though, as Otto Porter drained a clutch three - pointer with 1:39 left, and John Wall, who led all scorers with 36 points, tallied the final six for Washington on a layup and two sets of free throws. The Pacers were led by George, who nearly matched Wall point for point with 34 points (10 - 20 FG, 6 - 10 3Pt), four assists, three rebounds and a steal. Jeff Teague bounced back from one of his poorer shooting nights of the season with a 19 - point, 11 - assist double - double that also included a pair of rebounds and a steal. Myles Turner compiled 15 points and eight rebounds, along with a trio of blocks. Thaddeus Young filled out the stat sheet with 11 points, six rebounds, three assists and a game - high six steals. C.J. Miles provided his typically solid contribution off the bench with 15 points, three rebounds and an assist. Wall added 11 rebounds, nine assists and a pair of steals for a spectacular stat line overall. Porter scored 22 points overall, which he supplemented with a rebound. Marcin Gortat stepped up with a 13 - point, 16 - rebound double - double that also included four assists and a steal. Bradley Beal compiled 12 points, two assists, a rebound and a pair of steals, but he was limited to just 18 minutes due to a sprained right ankle suffered in the contest. Markieff Morris supplied 10 points, seven boards, an assist and a steal. The Pacers return home for a Friday date with the Chicago Bulls, while the Wizards host the Brooklyn Nets on Friday evening as well.
",CJ Miles
8,153,21,"The Memphis Grizzlies (8 - 7) defeated the Dallas Mavericks (9 - 6) 110 - 96 on Tuesday. The Mavericks outplayed the Grizzlies in several categories, yet curiously still came up well short of a victory. Dallas drained 11 three - pointers to Memphis’ seven, and the Mavs also outrebounded the home team 48 to 42. Zaza Pachulia’s performance particularly stood out in this regard, as he held his own against one of the best all - around centers in the game in Marc Gasol. Pachulia went toe - to - toe on the glass with the Grizzlies’ big man, matching his 10 boards while also collecting 13 points. Veteran Dirk Nowitzki posted a double - double of his own, his second on the season. The veteran power forward totaled 14 points and 10 rebounds, while adding a block and a steal. Deron Williams (10 points) and Wesley Matthews (11 points) made respectable contributions, with the latter draining three three - pointers, giving him seven over the last two contests. Reserves J.J. Barea and Raymond Felton paced the Dallas bench with a pair of 16 - point outings. Felton was notably perfect on three - pointers, draining all four of his shots from beyond the arc. The Mavericks fell to 9 - 6 and currently reside in second place in the Western Conference’s Southwest Division. They travel to San Antonio for a Wednesday tilt versus the Spurs. The Grizzlies received a remarkably balanced offensive performance from their starters, something they have significantly lacked in many games this season. Gasol collected 15 points and the aforementioned 10 boards, while point guard Mike Conley continued his recent stretch of resurgent play on offense. The veteran tallied 21 points, six assists, and four rebounds, for his fourth game of 20 points or more in the last five contests. Matt Barnes parlayed his rare starting opportunity into a solid tally of 14 points, seven rebounds, three assists and a pair of steals over 38 minutes. Jeff Green acquitted himself well filling in at power forward for the ailing Zach Randolph (knee), pitching in 19 points, seven rebounds, three assists and a pair of blocks in a tough matchup against Nowitzki. Mario Chalmers led the Memphis reserves with 14 points, while JaMychal Green made the most of his return to the bench by amassing 13 points over just 17 minutes. The Grizzlies improved to 8 - 7 and currently reside in third place in the Western Conference’s Southwest Division. They head to Houston for a Wednesday showdown versus the Rockets.
",Marc Gasol
9,77,10,"The New York Knicks (28 - 40) defeated the Los Angeles Lakers (14 - 53) 90 - 87 on Sunday. The game was largely a tale of two halves, with New York dominating the first two quarters despite missing two starters on offense, and jumping out to a 46 - 35 lead by intermission. However, the Lakers battled back through the final two periods, and the two teams found themselves knotted at 87 with 29 seconds left. Neither club could find a way to break the tie over the ensuing 28 ticks of the clock, with Kobe Bryant failing to hit a 12 - foot jumper for the Lakers after a 19 - second possession. Carmelo Anthony hauled in the defensive rebound off the missed shot, and following a Knicks timeout, Jose Calderon sealed the victory with a clutch 26 - foot three - point jumper with less than a second remaining. Anthony led the way for the Knicks with a 26 - point, 12 - rebound double - double, to which he added four assists and a block. Robin Lopez contributed 16 points, eight boards, two assists and two blocks. Derrick Williams, getting a spot start in place of the sidelined Kristaps Porzingis (illness), filled out the stat sheet with eight points, nine rebounds, an assist, two steals and a block. Calderon finished with nine points, six assists, three rebounds and a steal. The Knicks remain in third place in the Eastern Conference's Atlantic Division, and are seven games back of the eighth - seeded Detroit Pistons. They continue their West Coast swing with a trip to Golden State to face the Warriors on Wednesday night. Bryant spearheaded a pedestrian Lakers attack, tallying 14 points, two rebounds and a steal. Jordan Clarkson was the only other member of the starting five to manage double - digit scoring, recording 12 points, three rebounds, two assists and three steals. D'Angelo Russell notably turned in one of his worst efforts as a starter, posting only four points, two rebounds, two assists and a steal over 22 minutes. Lou Williams paced the reserves after a five - game absence, supplying 15 points, five assists, a rebound and a steal. The Lakers remain in last place in the Western Conference's Pacific Division. They're home again against the Sacramento Kings on Tuesday night.
",Lou Williams
