,Unnamed: 0,Game ID,Report,Player Name
0,270,38,"The Philadelphia 76ers (0 - 2) were blown out of the building in their home opener Friday against the Utah Jazz (1 - 1), losing 99 - 71. The Jazz jumped out to a 28 - 19 advantage after the first quarter and kept pouring it on throughout the contest, leading 50 - 33 at the break and outscoring the 76ers in the final two quarters as well. Though Utah shot just 41 percent from the field, they ran away with the game by winning the turnover battle by a huge margin, surrendering the ball just seven times to the Sixers’ 18 giveaways. Rodney Hood and Alec Burks led the backcourt with 17 and 15 points, respectively, while Derrick Favors secured a double - double with 20 points and 12 boards to accompany three steals and two blocks. The 76ers compounded their turnover problems by shooting even worse than Utah from the field, submitting a 30 percent mark as a team. The chief offender was star center Nerlens Noel, who accrued just eight points while going 2 - for - 12 from the field. Philadelphia’s immense struggles earned a chorus of boos from the home crowd at multiple points in the game, a development unsurprising given the lack of progress the team has made since embarking on its massive rebuilding effort a couple years ago. Up next for Utah is a date with the Indiana Pacers in the second game of a road back - to - back set. The Sixers will attempt to pick up their first win of the season Monday against the Cleveland Cavaliers.
",Alec Burks
1,208,30,"The Utah Jazz (18 - 33) jumped out to an earlier lead and never let up, beating the Sacramento Kings (17 - 32) 102 - 90. Darren Collison did n't play after suffering a hip flexor strain Thursday night against the Dallas Mavericks. It's unlikely he'll play Sunday against the Phoenix Suns. Joe Ingles did n't play, and Elijah Millsap started in his void. Gordon Hayward and Derrick Favors combined to score 50 points, and Enes Kanter provided 17 points and 13 rebounds in 33 minutes. Rudy Gobert fouled out, but not before swatting two shots. Steve Novak played in his first game since January 18th. Ramon Sessions started over the ailing Darren Collison, providing 11 points, four rebounds and five assists in 31 minutes. Ben McLemore scored 15 points on 15 shots, and Reggie Evans grabbed 11 rebounds. Prior to fouling out, DeMarcus Cousins supplied 27 points, 10 rebounds, two assists and two blocks. Rudy Gay was limited to four points on 1 - of - 8 shooting. The Jazz begins a two - game road trip Monday against the New Orleans Pelicans. Sacramento travels back home to face the Phoenix Suns on Sunday before embarking on a two - game road trip.
",Ben McLemore
2,189,26,"The Washington Wizards (19 - 19) defeated the Indiana Pacers (22 - 18) 118 - 104 on Friday. The Wizards have already dealt with the loss of an integral component for an extended stretch this season, and that experience is serving them well in the wake of the latest injury to a key cog of their team. Marcin Gortat is dealing with a series of knee complications that includes an infection, and has missed the last three games as a result. In his stead, Nene Hilario has stepped up with three solid performances, but multiple players elevated their respective games on the glass Friday to help make up for the big man's absence. The Wizards managed an outstanding 54 rebounds, including 37 on the defensive end. Meanwhile, Washington also shot a solid 52 percent from the field, and an equally impressive 44 percent from three - point range, leading to a relatively comfortable victory. John Wall spearheaded the Wizards' attack once again, posting a game - high 28 points and also tallying seven rebounds, eight assists and a steal. No other starter tallied double - digit scoring, but Hilario did match his eight points with eight boards, and added two assists, a steal and a block. Garrett Temple made another start in place of Beal, and contributed five points, six rebounds and five assists. However, Beal significantly outplayed him off the bench, posting 22 points, five rebounds and an assist over 22 minutes. DeJuan Blair and Gary Neal pitched in with a pair of 12 - point efforts, with the former adding six rebounds, an assist and a pair of steals, and the latter managing four boards and three assists. Ramon Sessions was the fourth reserve with a double - digit point total, stuffing the stat sheet over 23 minutes with 10 points, five assists, three rebounds and two steals. The Wizards improved to 19 - 19 and currently reside in fourth place in the Eastern Conference's Southeast Division. They head to Boston to face the Celtics on Saturday. The Pacers were paced by Paul George, who tallied 21 points, seven assists, five rebounds, three steals and a block. George Hill, questionable before the game for personal reasons, played 34 minutes and posted 19 points, eight rebounds, an assist and a steal. Monta Ellis made it a solid night for the Indiana backcourt with 17 points, three rebounds, three assists, a steal and a block. Lavoy Allen led the Indiana reserves with 15 points, three rebounds and an assist. The Pacers fell to 22 - 18 and currently reside in third place in the Eastern Conference's Central Division. They now head to Denver for a Sunday showdown on Sunday.
",Lavoy Allen
3,995,158,"The Atlanta Hawks (59 - 19) defeated the Brooklyn Nets (35 - 42) 114 - 111 on Wednesday in Brooklyn. After a big fourth quarter from the Nets, the two teams went down to the wire, changing leads three times in the last two minutes before an Al Horford dunk and two free throws from Jeff Teague sealed the deal for Atlanta. Horford led the way for the Hawks, posting 24 points (11 - 20 FG, 1 - 1 3Pt), seven rebounds and four assists in 33 minutes of play. Teague recorded a double - double in the winning effort of 15 points (4 - 11 FG, 7 - 11 FT), 12 assists, six rebounds and four steals in 33 minutes as well. DeMarre Carroll was the other Atlanta starter to score in double figures, finishing with 19 points (7 - 13 FG, 3 - 7 3Pt), nine rebounds and four assists in 37 minutes. Mike Scott was also huge for the Hawks off the bench, scoring 20 points (7 - 14 FG, 2 - 6 3Pt, 4 - 6 FT) and grabbing eight rebounds in 31 minutes. Paul Millsap was out once again with a shoulder injury, while Mike Muscala got the start in his place, but he had just nine points (4 - 6 FG) in 24 minutes. The win brings Atlanta just one game away from 60 wins on the year with just four games remaining in the regular season. They have already locked up the number one seed for the Eastern Conference playoffs. Brook Lopez, as he has grown a habit of doing, led the way for Brooklyn, scoring 26 points (8 - 17 FG, 10 - 10 FT) and grabbing 10 rebounds in 39 minutes. Over his last two games now, Lopez has put up 58 points and 19 rebounds. Joe Johnson was not too far behind Lopez, scoring 21 points (9 - 15 FG, 3 - 9 3Pt) and grabbing eight rebounds, but he missed the potential game - tying three at the end of regulation. Deron Williams also continues to play well, posting a double - double of 10 points and 13 assists, while Thaddeus Young also recorded a double - double of 15 points and 11 rebounds. Jarrett Jack (14) and Bojan Bogdanovic (12) round out the six Nets' players who scored in double figures. The Nets were hot coming into Wednesday's matchup as winners of seven of their last eight, and while they are still winners of seven of their last nine, both those losses came at the hands of the Hawks. Regardless, the Nets still find themselves in the playoffs and hold a one - game lead over the Pacers and Heat for the final spot in the East. Up next, the Hawks will head home Friday to take on the Hornets, while the Nets will stay home Friday and play the Wizards.
",Jeff Teague
4,133,19,"Chris Paul racked up one of the rare monstrous double - double efforts this season after scoring 20 points and adding 20 assists. The Clippers point guard stepped up in the absence of Blake Griffin (knee) and contributed a hand in 60 of the teams 133 points. The majority of Paul's dimes came in the first three quarters, where he racked up 18, capped off by a Marreese Speights fourth quarter three with just over 5:0 remaining. Paul added five rebounds and three steals on 8 - of - 16 shooting in 30 minutes of action. The bench for the Clippers, once again, contributed a strong scoring effort, as both Jamal Crawford and Marreese Speights continue to make up one of the best bench duos in the league this year. Crawford finished with 22 points on 10 - of - 13 shooting, while Speights added 17 points on 17 points on 7 - of - 12 shooting.
",Chris Paul
5,416,60,"The Clippers (49 - 25) defeated the Celtics (32 - 41) 119 - 106 at TD Garden on Sunday. The Clippers’ J.J. Redick scored the first points of the game, knocking down a three - point jumper on Los Angeles’ first possession. That was the story all night long, as Redick finished with a team - high 27 points, going 5 - for - 6 from beyond the arc in 33 minutes. The Clippers never gave up the lead. At halftime they led by 21 points, and, going into the fourth quarter, they were up 105 - 79. The Clippers shot 49 percent from three - point range, while the Celtics shot 26 percent. The Clippers went to the line almost twice as much as the Celtics, attempting 40 free throws compared to Boston’s 23. And the Clippers pulled down 13 more boards than the Celtics over the course of the game. The Clippers’ Blake Griffin and Chris Paul each had 21 points. Paul went 3 - for - 4 from three - point land and contributed three rebounds, 10 assists, two steals and one block in 35 minutes. DeAndre Jordan had 15 points (6 - 8 FG), 14 rebounds and one steal in 29 minutes. The Celtics’ Isaiah Thomas came off the bench to lead the team in scoring with 19 points. Thomas went 4 - for - 12 from the field and 2 - for - 7 from three - point range in 26 minutes of play. Thomas (back) only scored four points against the Heat on Wednesday after an eight - game absence. However, it appears he’s shaken off the rust, scoring a combined 37 points off the bench in his last two games. Tyler Zeller had 16 points (7 - 12 FG) and five rebounds in 21 minutes. Kelly Olynyk had 14 points (6 - 11 FG, 1 - 3 3Pt), five rebounds, two assists and one steal in 22 minutes. The Clippers are fifth in the Western Conference and have clinched a playoff birth. Boston has lost five of its last seven and is currently ninth in the Eastern Conference. However, they’re only a half - game behind the eighth - place Nets. The Clippers have finished the season 3 - 1 against the Celtics.
",DeAndre Jordan
6,998,158,"The Atlanta Hawks (59 - 19) defeated the Brooklyn Nets (35 - 42) 114 - 111 on Wednesday in Brooklyn. After a big fourth quarter from the Nets, the two teams went down to the wire, changing leads three times in the last two minutes before an Al Horford dunk and two free throws from Jeff Teague sealed the deal for Atlanta. Horford led the way for the Hawks, posting 24 points (11 - 20 FG, 1 - 1 3Pt), seven rebounds and four assists in 33 minutes of play. Teague recorded a double - double in the winning effort of 15 points (4 - 11 FG, 7 - 11 FT), 12 assists, six rebounds and four steals in 33 minutes as well. DeMarre Carroll was the other Atlanta starter to score in double figures, finishing with 19 points (7 - 13 FG, 3 - 7 3Pt), nine rebounds and four assists in 37 minutes. Mike Scott was also huge for the Hawks off the bench, scoring 20 points (7 - 14 FG, 2 - 6 3Pt, 4 - 6 FT) and grabbing eight rebounds in 31 minutes. Paul Millsap was out once again with a shoulder injury, while Mike Muscala got the start in his place, but he had just nine points (4 - 6 FG) in 24 minutes. The win brings Atlanta just one game away from 60 wins on the year with just four games remaining in the regular season. They have already locked up the number one seed for the Eastern Conference playoffs. Brook Lopez, as he has grown a habit of doing, led the way for Brooklyn, scoring 26 points (8 - 17 FG, 10 - 10 FT) and grabbing 10 rebounds in 39 minutes. Over his last two games now, Lopez has put up 58 points and 19 rebounds. Joe Johnson was not too far behind Lopez, scoring 21 points (9 - 15 FG, 3 - 9 3Pt) and grabbing eight rebounds, but he missed the potential game - tying three at the end of regulation. Deron Williams also continues to play well, posting a double - double of 10 points and 13 assists, while Thaddeus Young also recorded a double - double of 15 points and 11 rebounds. Jarrett Jack (14) and Bojan Bogdanovic (12) round out the six Nets' players who scored in double figures. The Nets were hot coming into Wednesday's matchup as winners of seven of their last eight, and while they are still winners of seven of their last nine, both those losses came at the hands of the Hawks. Regardless, the Nets still find themselves in the playoffs and hold a one - game lead over the Pacers and Heat for the final spot in the East. Up next, the Hawks will head home Friday to take on the Hornets, while the Nets will stay home Friday and play the Wizards.
",Thaddeus Young
7,135,19,"Chris Paul racked up one of the rare monstrous double - double efforts this season after scoring 20 points and adding 20 assists. The Clippers point guard stepped up in the absence of Blake Griffin (knee) and contributed a hand in 60 of the teams 133 points. The majority of Paul's dimes came in the first three quarters, where he racked up 18, capped off by a Marreese Speights fourth quarter three with just over 5:0 remaining. Paul added five rebounds and three steals on 8 - of - 16 shooting in 30 minutes of action. The bench for the Clippers, once again, contributed a strong scoring effort, as both Jamal Crawford and Marreese Speights continue to make up one of the best bench duos in the league this year. Crawford finished with 22 points on 10 - of - 13 shooting, while Speights added 17 points on 17 points on 7 - of - 12 shooting.
",Marreese Speights
8,276,39,"Russell Westbrook turned in a massive line as he notched his 25th triple - double of the season, with 38 points, 13 rebounds and 12 assists. Westbrook scored 15 unanswered points, as a part of his 19 - point fourth quarter that propelled the Thunder to the win. Steven Adams followed up with a double - double consisting of 16 points on 7 - of - 13 shooting, and 12 rebounds, in 44 minutes of action. Joffrey Lauvergne came up big with 16 points on 6 - of - 7 shooting, including 3 - of - 4 from deep, in 29 minutes off the bench, while Anthony Morrow added 15 points in 19 minutes off the bench. Meanwhile, Marc Gasol led the way for the Grizz, with 31 points, along with eight assists, four rebounds, two steals and one block, 42 minutes. Mike Conley followed up with 18 points, three steals, two assists and one rebound.
",Anthony Morrow
9,26,4,"The Detroit Pistons (30 - 29) defeated the Milwaukee Bucks (24 - 35) 102 - 91 on Saturday. In a battle of Eastern Conference Central Division rivals, the Pistons used timely three - point shooting and defense to gain an early advantage that they would n't relinquish. Even though Milwaukee outperformed them from beyond the arc by a margin of 58 percent to 40 percent, Detroit was able to nail six of their first seven three - point attempts, and 11 of their 19 overall in the first half. Their defense also elicited 21 turnovers from the Bucks, which they were able to convert into 23 points. On the offensive side, a strong outing from Reggie Jackson and Andre Drummond's league - leading 50th double - double on the season helped lead the way for the visitors, carrying them to the road victory. Jackson paced the Pistons' attack with 22 points, eight assists, two rebounds and two steals. Marcus Morris followed with 20 points, eight rebounds and two assists. Tobias Harris and Drummond were next with a pair of 15 - point efforts. The former added four rebounds, four assists and a steal, while the latter hauled in 17 boards, dished out two assists, recorded four steals and registered a pair of blocks. The Pistons remain in fourth place in the Eastern Conference's Central Division, and just a half - game back of the eighth - seeded Chicago Bulls. They head home to face off with the Toronto Raptors on Sunday. Milwaukee was led by Khris Middleton's 26 points, which he supplemented with seven rebounds, two assists, a steal and a block. Jabari Parker followed with 13 points, five rebounds and three assists. Miles Plumlee continued to start at center over Greg Monroe, and collected 10 points, six rebounds, a steal and two blocks. Monroe paced the reserves with 10 points, seven rebounds, three assists, a steal and a block, and outpaced Plumlee in minutes by a margin of 27 - 21. The Bucks remain in last place in the Eastern Conference's Central Division. They're home again on Monday night as they host the Houston Rockets.
",Tobias Harris
